stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
S+U Innsbrucker Platz,567818,591928,52.478073,13.341445,,
S+U Innsbrucker Platz (Berlin),,567818,52.4781,13.342875,1,
S+U Jannowitzbrücke,284994,337507,52.514248,13.419534,,
S+U Jannowitzbrücke,284994,600390,52.514194,13.419471,,
S+U Jannowitzbrücke (Berlin),,284994,52.5155,13.418027,1,
S+U Jungfernheide Bhf,340979,21000,52.53036,13.299325,,5
S+U Jungfernheide Bhf,340979,352225,52.530445,13.299292,,6
S+U Jungfernheide Bhf (Berlin),,340979,52.530453,13.300124,1,
S+U Karl-Bonhoeffer-Nervenklinik,294079,202361,52.57802,13.328994,,2
S+U Karl-Bonhoeffer-Nervenklinik (Berlin),,294079,52.57817,13.332921,1,
S+U Lichtenberg Bhf,354182,248775,52.51022,13.497972,,1
S+U Lichtenberg Bhf,354182,523054,52.510303,13.497825,,2
S+U Lichtenberg Bhf (Berlin),,354182,52.510674,13.498359,1,
S+U Neukölln,371518,174193,52.46937,13.443216,,2
S+U Neukölln,371518,335100,52.469494,13.443156,,1
S+U Neukölln (Berlin),,371518,52.46914,13.442009,1,
S+U Pankow,152384,512987,52.56629,13.41026,,
S+U Pankow,152384,537785,52.566223,13.410354,,
S+U Pankow (Berlin),,152384,52.56728,13.412279,1,
S+U Potsdamer Platz Bhf,495253,339911,52.50964,13.376708,,13
S+U Potsdamer Platz Bhf,495253,505296,52.509605,13.376454,,11
S+U Potsdamer Platz Bhf,495253,511767,52.509605,13.376579,,12
S+U Potsdamer Platz Bhf,495253,7723,52.509636,13.376837,,14
S+U Potsdamer Platz Bhf (Berlin),,495253,52.509357,13.376547,1,
S+U Rathaus Steglitz,545617,362619,52.45545,13.322332,,1
S+U Rathaus Steglitz,545617,560258,52.455395,13.322476,,2
S+U Rathaus Steglitz (Berlin),,545617,52.455067,13.322152,1,
S+U Schönhauser Allee,325406,165581,52.54938,13.415241,,2
S+U Schönhauser Allee,325406,536849,52.549274,13.415186,,1
S+U Schönhauser Allee (Berlin),,325406,52.549335,13.415138,1,
S+U Tempelhof,224832,177567,52.471027,13.384476,,1
S+U Tempelhof,224832,277254,52.47092,13.384416,,2
S+U Tempelhof (Berlin),,224832,52.470573,13.3859,1,
S+U Warschauer Str.,196939,117264,52.506306,13.450761,,3
S+U Warschauer Str.,196939,338313,52.506405,13.450818,,4
S+U Warschauer Str.,196939,561000,52.50623,13.45072,,2
S+U Warschauer Str. (Berlin),,196939,52.505764,13.449159,1,
S+U Wedding,109893,350177,52.543064,13.367664,,
S+U Wedding,109893,468218,52.543053,13.367575,,
S+U Wedding (Berlin),,109893,52.542732,13.36606,1,
S+U Westhafen,511631,427051,52.53632,13.344298,,2
S+U Westhafen,511631,662076,52.536217,13.344329,,1
S+U Westhafen (Berlin),,511631,52.536182,13.343837,1,
S+U Wittenau,289050,328972,52.59702,13.334203,,
S+U Wittenau,289050,429123,52.597084,13.334298,,
S+U Wittenau (Berlin),,289050,52.596447,13.335528,1,
S+U Wuhletal,500113,611330,52.512768,13.575204,,11
S+U Wuhletal,500113,678278,52.51245,13.575181,,12
S+U Wuhletal (Berlin),,500113,52.512726,13.574536,1,
S+U Yorckstr.,261590,149144,52.49134,13.372006,,1
S+U Yorckstr.,261590,79344,52.491333,13.372158,,2
S+U Yorckstr. (Berlin),,261590,52.49236,13.372212,1,
S+U Yorckstr. (Großgörschenstr.),367005,256075,52.49226,13.367943,,
S+U Yorckstr. (Großgörschenstr.),367005,434297,52.492294,13.367812,,
S+U Yorckstr. (Großgörschenstr.) (Berlin),,367005,52.493134,13.368479,1,
S+U Zoologischer Garten Bhf,393645,409968,52.50707,13.331736,,6
S+U Zoologischer Garten Bhf,393645,621035,52.50703,13.331849,,5
S+U Zoologischer Garten Bhf (Berlin),,393645,52.50692,13.332707,1,
"S-Sw-Schieder, Bf/SchiederSee",,26044,51.9224,9.152476,1,
"SZ-Bad, Bahnhof",,342313,52.049812,10.372308,1,
"SZ-Immendorf, Bahnhof",,339185,52.150124,10.441873,1,
"SZ-Lebenstedt, Bahnhof",,366416,52.152466,10.33183,1,
"SZ-Ringelheim, Bahnhof",,259780,52.038097,10.31433,1,
"SZ-Thiede, Bahnhof",,570188,52.180424,10.493679,1,
"SZ-Watenstedt, Bahnhof",,71330,52.150105,10.407207,1,
Saal (Donau),,41043,48.902424,11.933193,1,
Saal(Donau),41043,280032,48.90242,11.933195,,
Saalburg(Taunus),679037,450507,50.283607,8.586492,,
Saalfeld (Saale),,128793,50.65049,11.374546,1,
Saalfeld(Saale),128793,197014,50.650272,11.374583,,
Saalfelden,,85198,47.426857,12.829765,1,
Saalfelden,85198,54097,47.426857,12.829765,,
Saarbrücken Hbf,,251041,49.24107,6.99102,1,
Saarbrücken Hbf,251041,183015,49.241337,6.991009,,12
Saarbrücken Hbf,251041,240759,49.241066,6.991021,,
Saarbrücken Hbf,251041,304336,49.241085,6.990951,,3
Saarbrücken Hbf,251041,375962,49.241344,6.988756,,2
Saarbrücken Hbf,251041,405289,49.24148,6.991045,,14
Saarbrücken Hbf,251041,416542,49.241283,6.991011,,5
Saarbrücken Hbf,251041,476817,49.24104,6.990939,,1
Saarbrücken Hbf,251041,512266,49.241547,6.991042,,16
Saarbrücken Hbf,251041,653502,49.24155,6.98883,,11
Saarbrücken Ost,,153884,49.23072,7.018391,1,
Saarbrücken Ost,153884,330564,49.23073,7.018419,,1
Saarbrücken Ost,153884,418186,49.230694,7.018365,,2
Saarbrücken-Burbach,,138745,49.242283,6.95603,1,
Saarbrücken-Burbach,138745,279847,49.24239,6.955627,,3
Saarbrücken-Burbach,138745,644316,49.242363,6.955601,,2
Saarburg(Bz Trier),351464,397808,49.606457,6.557034,,
"Saarburg, Bahnhof",,351464,49.606445,6.557028,1,
Saarhölzbach,,67519,49.516438,6.607503,1,
Saarhölzbach,67519,100516,49.516853,6.60845,,32
Saarhölzbach,67519,358901,49.51644,6.6075,,
Saarhölzbach,67519,548483,49.516888,6.608352,,33
Saarlouis Hbf,,489998,49.32783,6.750173,1,
Saarlouis Hbf,489998,485498,49.327637,6.750843,,2
Saarlouis Hbf,489998,633521,49.32772,6.750137,,1
Saarmund,23915,209237,52.323753,13.138848,,4
Saarmund,23915,476616,52.32359,13.138911,,3
"Saarmund, Bahnhof",,23915,52.32365,13.139738,1,
Saasen,215601,382305,50.59408,8.881774,,
Sachsen (b Ansbach),,543426,49.29299,10.661493,1,
Sachsen(b Ansbach),543426,596585,49.29299,10.661498,,
Sachsendorf(Calbe),,617689,51.870052,11.865517,1,
Sachsendorf(Calbe),617689,303351,51.870052,11.865517,,
Sachsenhausen(Nordb),595070,556199,52.77227,13.251867,,
"Sachsenhausen, Bahnhof",,595070,52.771156,13.251239,1,
Sachsenheim,,634394,48.96128,9.06313,1,
Sachsenheim,634394,209493,48.961292,9.063158,,
Sadova,,255591,50.29561,15.693676,1,
Sadova,255591,674962,50.295406,15.693784,,
Sagard,324245,216922,54.52438,13.564956,,
Sagard Bahnhof,,324245,54.52349,13.563707,1,
Sagehorn,,413328,53.082542,9.010179,1,
Sagehorn,413328,302246,53.082474,9.009849,,
Salach,,252553,48.689396,9.737064,1,
Salach,252553,105530,48.6894,9.737183,,
Salem,239526,15543,47.757793,9.297266,,
"Salem, Bahnhof",,239526,47.758003,9.296288,1,
Sallach,,504476,48.811268,12.36054,1,
Sallach,504476,516718,48.81127,12.360541,,
Salmtal,556504,471442,49.921684,6.839254,,
"Salmtal, Bahnhof",,556504,49.921974,6.840123,1,
Salzbergen,166097,616466,52.32325,7.350526,,
"Salzbergen, Bahnhof",,166097,52.32289,7.350312,1,
Salzburg Aigen,,609980,47.788723,13.078535,1,
Salzburg Aigen,609980,57006,47.788723,13.078535,,
Salzburg Aiglhof,,261629,47.807827,13.026729,1,
Salzburg Aiglhof,261629,101076,47.807827,13.026729,,
Salzburg Gnigl,,310704,47.811848,13.066356,1,
Salzburg Gnigl,310704,390069,47.811848,13.066356,,
Salzburg Hbf,,638454,47.81305,13.04582,1,
Salzburg Hbf,638454,23031,47.81305,13.04582,,
Salzburg Kasern,,123009,47.838875,13.06534,1,
Salzburg Kasern,123009,189019,47.838875,13.06534,,
Salzburg Liefering,,514866,47.824184,13.000623,1,
Salzburg Liefering,514866,420424,47.824184,13.000623,,
Salzburg Mülln-Altstadt,,1237,47.8084,13.034178,1,
Salzburg Mülln-Altstadt,1237,81911,47.8084,13.034178,,
Salzburg Parsch,,325911,47.799194,13.073073,1,
Salzburg Parsch,325911,538894,47.799194,13.073073,,
Salzburg Sam,,43444,47.8196,13.063153,1,
Salzburg Sam,43444,386425,47.8196,13.063153,,
Salzburg Süd,,368522,47.770226,13.078491,1,
Salzburg Süd,368522,396873,47.770226,13.078491,,
Salzburg Taxham Europark,,476004,47.81631,13.010388,1,
Salzburg Taxham Europark,476004,381883,47.81631,13.010388,,
Salzgitter-Bad,342313,549103,52.049824,10.372335,,
Salzgitter-Immendorf,339185,651530,52.1501,10.441891,,
Salzgitter-Lebenstedt,366416,342608,52.151154,10.33249,,
Salzgitter-Ringelheim,259780,180923,52.03816,10.31483,,
Salzgitter-Thiede,570188,82327,52.180553,10.493609,,
Salzgitter-Watenstedt,71330,351175,52.15017,10.407398,,
Salzkotten,602560,280328,51.672874,8.600489,,
